2024-03-27 22:51:27,933 INFO    StreamThr :29936 [internal.py:wandb_internal():86] W&B internal server running at pid: 29936, started at: 2024-03-27 22:51:27.933888
2024-03-27 22:51:43,871 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 22:51:43,871 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: stop_status
2024-03-27 22:51:43,871 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: stop_status
2024-03-27 22:51:47,591 INFO    Thread-16 :29936 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\output.log
2024-03-27 22:51:48,188 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: partial_history
2024-03-27 22:51:48,189 DEBUG   SenderThread:29936 [sender.py:send():379] send: history
2024-03-27 22:51:48,189 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: summary_record
2024-03-27 22:51:48,189 INFO    SenderThread:29936 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-27 22:51:48,189 DEBUG   SenderThread:29936 [sender.py:send():379] send: telemetry
2024-03-27 22:51:48,190 DEBUG   SenderThread:29936 [sender.py:send():379] send: exit
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:send_exit():586] handling exit code: 0
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:send_exit():588] handling runtime: 19
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:send_exit():594] send defer
2024-03-27 22:51:48,190 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,190 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 0
2024-03-27 22:51:48,190 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 0
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 1
2024-03-27 22:51:48,190 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,190 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 1
2024-03-27 22:51:48,190 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,190 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 1
2024-03-27 22:51:48,191 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 2
2024-03-27 22:51:48,191 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,191 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 2
2024-03-27 22:51:48,191 INFO    HandlerThread:29936 [system_monitor.py:finish():203] Stopping system monitor
2024-03-27 22:51:48,195 DEBUG   SystemMonitor:29936 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-03-27 22:51:48,196 DEBUG   SystemMonitor:29936 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-03-27 22:51:48,196 INFO    HandlerThread:29936 [interfaces.py:finish():202] Joined cpu monitor
2024-03-27 22:51:48,196 DEBUG   SystemMonitor:29936 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-03-27 22:51:48,196 INFO    HandlerThread:29936 [interfaces.py:finish():202] Joined disk monitor
2024-03-27 22:51:48,218 INFO    HandlerThread:29936 [interfaces.py:finish():202] Joined gpu monitor
2024-03-27 22:51:48,218 INFO    HandlerThread:29936 [interfaces.py:finish():202] Joined memory monitor
2024-03-27 22:51:48,218 INFO    HandlerThread:29936 [interfaces.py:finish():202] Joined network monitor
2024-03-27 22:51:48,218 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,218 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 2
2024-03-27 22:51:48,218 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 3
2024-03-27 22:51:48,218 DEBUG   SenderThread:29936 [sender.py:send():379] send: stats
2024-03-27 22:51:48,218 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,218 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 3
2024-03-27 22:51:48,219 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,219 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 3
2024-03-27 22:51:48,219 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 4
2024-03-27 22:51:48,219 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,219 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 4
2024-03-27 22:51:48,219 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,219 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 4
2024-03-27 22:51:48,219 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 5
2024-03-27 22:51:48,219 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,219 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 5
2024-03-27 22:51:48,219 DEBUG   SenderThread:29936 [sender.py:send():379] send: summary
2024-03-27 22:51:48,219 INFO    SenderThread:29936 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-03-27 22:51:48,220 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,220 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 5
2024-03-27 22:51:48,220 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 6
2024-03-27 22:51:48,220 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:48,220 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 6
2024-03-27 22:51:48,220 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:48,220 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 6
2024-03-27 22:51:48,221 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 22:51:48,604 INFO    Thread-16 :29936 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\wandb-summary.json
2024-03-27 22:51:49,192 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 22:51:49,614 INFO    Thread-16 :29936 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\output.log
2024-03-27 22:51:51,419 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 7
2024-03-27 22:51:51,419 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: poll_exit
2024-03-27 22:51:51,419 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:51,419 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 7
2024-03-27 22:51:51,419 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:51,419 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 7
2024-03-27 22:51:51,636 INFO    Thread-16 :29936 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\config.yaml
2024-03-27 22:51:52,229 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 22:51:53,301 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 8
2024-03-27 22:51:53,301 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: poll_exit
2024-03-27 22:51:53,301 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:53,301 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 8
2024-03-27 22:51:53,301 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:53,301 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 8
2024-03-27 22:51:53,301 INFO    SenderThread:29936 [job_builder.py:build():318] Attempting to build job artifact
2024-03-27 22:51:53,302 INFO    SenderThread:29936 [job_builder.py:_get_source_type():455] is repo sourced job
2024-03-27 22:51:53,343 INFO    SenderThread:29936 [job_builder.py:build():431] adding wandb-job metadata file
2024-03-27 22:51:53,350 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 9
2024-03-27 22:51:53,350 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:53,350 DEBUG   SenderThread:29936 [sender.py:send():379] send: artifact
2024-03-27 22:51:53,350 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 9
2024-03-27 22:51:53,645 INFO    Thread-16 :29936 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\output.log
2024-03-27 22:51:54,253 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 22:51:54,293 INFO    wandb-upload_0:29936 [upload_job.py:push():86] Skipped uploading C:\Users\Alvaro\AppData\Local\wandb\wandb\artifacts\staging\tmppsbo2v_n
2024-03-27 22:51:54,563 INFO    wandb-upload_1:29936 [upload_job.py:push():89] Uploaded file C:\Users\Alvaro\AppData\Local\Temp\tmpkz923d5z\wandb-job.json
2024-03-27 22:51:55,689 INFO    SenderThread:29936 [sender.py:send_artifact():1468] sent artifact job-https___github.com_Lawrence4U_CNN_Project.git_src_gpu_runrunner.py - {'id': 'QXJ0aWZhY3Q6NzczNTUzNzgz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE1MzMyNTgyOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzczNTUyMTc5', 'versionIndex': 1}}}
2024-03-27 22:51:55,689 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:55,689 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 9
2024-03-27 22:51:55,689 INFO    SenderThread:29936 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-27 22:51:56,678 INFO    SenderThread:29936 [dir_watcher.py:finish():388] scan: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files
2024-03-27 22:51:56,679 INFO    SenderThread:29936 [dir_watcher.py:finish():402] scan save: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\config.yaml config.yaml
2024-03-27 22:51:56,679 INFO    SenderThread:29936 [dir_watcher.py:finish():402] scan save: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\output.log output.log
2024-03-27 22:51:56,680 INFO    SenderThread:29936 [dir_watcher.py:finish():402] scan save: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\requirements.txt requirements.txt
2024-03-27 22:51:56,681 INFO    SenderThread:29936 [dir_watcher.py:finish():402] scan save: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\wandb-metadata.json wandb-metadata.json
2024-03-27 22:51:56,681 INFO    SenderThread:29936 [dir_watcher.py:finish():402] scan save: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\wandb-summary.json wandb-summary.json
2024-03-27 22:51:56,681 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 10
2024-03-27 22:51:56,682 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: poll_exit
2024-03-27 22:51:56,682 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:56,682 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-27 22:51:56,683 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: status_report
2024-03-27 22:51:56,684 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:56,684 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 10
2024-03-27 22:51:56,684 INFO    SenderThread:29936 [file_pusher.py:finish():172] shutting down file pusher
2024-03-27 22:51:57,078 INFO    wandb-upload_0:29936 [upload_job.py:push():131] Uploaded file C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\config.yaml
2024-03-27 22:51:57,274 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 22:51:57,274 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: poll_exit
2024-03-27 22:51:57,292 INFO    wandb-upload_1:29936 [upload_job.py:push():131] Uploaded file C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\output.log
2024-03-27 22:51:57,531 INFO    wandb-upload_3:29936 [upload_job.py:push():131] Uploaded file C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\wandb-summary.json
2024-03-27 22:51:57,540 INFO    wandb-upload_2:29936 [upload_job.py:push():131] Uploaded file C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\files\requirements.txt
2024-03-27 22:51:57,754 INFO    Thread-15 (_thread_body):29936 [sender.py:transition_state():614] send defer: 11
2024-03-27 22:51:57,754 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:57,754 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-27 22:51:57,754 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:57,754 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 11
2024-03-27 22:51:57,754 INFO    SenderThread:29936 [file_pusher.py:join():178] waiting for file pusher
2024-03-27 22:51:57,755 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 12
2024-03-27 22:51:57,755 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:57,755 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-27 22:51:57,755 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:57,755 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 12
2024-03-27 22:51:57,755 INFO    SenderThread:29936 [file_stream.py:finish():614] file stream finish called
2024-03-27 22:51:57,911 INFO    SenderThread:29936 [file_stream.py:finish():618] file stream finish is done
2024-03-27 22:51:57,911 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 13
2024-03-27 22:51:57,911 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:57,911 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-27 22:51:57,911 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:57,911 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 13
2024-03-27 22:51:57,911 INFO    SenderThread:29936 [sender.py:transition_state():614] send defer: 14
2024-03-27 22:51:57,911 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: defer
2024-03-27 22:51:57,911 INFO    HandlerThread:29936 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-27 22:51:57,911 DEBUG   SenderThread:29936 [sender.py:send():379] send: final
2024-03-27 22:51:57,912 DEBUG   SenderThread:29936 [sender.py:send():379] send: footer
2024-03-27 22:51:57,912 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: defer
2024-03-27 22:51:57,912 INFO    SenderThread:29936 [sender.py:send_request_defer():610] handle sender defer: 14
2024-03-27 22:51:57,912 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-27 22:51:57,912 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: poll_exit
2024-03-27 22:51:57,913 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-27 22:51:57,913 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: server_info
2024-03-27 22:51:57,913 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: get_summary
2024-03-27 22:51:57,913 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-27 22:51:57,913 DEBUG   SenderThread:29936 [sender.py:send_request():406] send_request: server_info
2024-03-27 22:51:58,056 DEBUG   HandlerThread:29936 [handler.py:handle_request():146] handle_request: shutdown
2024-03-27 22:51:58,056 INFO    HandlerThread:29936 [handler.py:finish():866] shutting down handler
2024-03-27 22:51:58,924 INFO    WriterThread:29936 [datastore.py:close():296] close: C:\Users\Alvaro\Desktop\CNN_Project\wandb\run-20240327_225127-w4wsj66x\run-w4wsj66x.wandb
2024-03-27 22:51:59,064 INFO    SenderThread:29936 [sender.py:finish():1546] shutting down sender
2024-03-27 22:51:59,064 INFO    SenderThread:29936 [file_pusher.py:finish():172] shutting down file pusher
2024-03-27 22:51:59,064 INFO    SenderThread:29936 [file_pusher.py:join():178] waiting for file pusher
